"id","Code","Material","Specification","VER","created_at","updated_at"
"642","MM-0030","Polyethylene","0.008 in(0,22mm) thick (Plastiquesin du Velay)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"643","MM-0035","Lockwire","MS20995C32","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"644","MM-0040","Lockwire","MS20995C20","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"645","MM-0045","Lockwire","MS20995C41","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"646","MM-0050","Solvent","Methyl Ethyl Ketone ASTM D740","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"647","MM-0055","Liquid Nitrogen","Nitrogen Technical Liquid per A-A-59503,Type 2, Grade B","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"648","MM-0060","Fluted Paper","Corrugated,Paper      Single Sided Fluted","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"649","MM-0065","Skinsol 3026",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"650","MM-0070","Caustic Soda",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"651","MM-0075","3M Tape","No. 69, 1.0 in. (25,4 mm) Wide","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"652","MM-0080","Masking Tape",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"653","MM-0085","Metallic-Ceramic Coating ","Urethabond 104","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"654","MM-0090","Wrap","Scotch No. 50, 1.0 in. (25,4 mm)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"655","MM-0095","Solvent","Methyl Isobutyl Ketone, ASTM D1153","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"656","MM-0100","Solvent","Loctite Safety Solvent","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"657","MM-0105","AnhydrousCarbonate Sodium",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"658","MM-0110","Sodium Tartrate",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"659","MM-0115","Sodium Cyanide",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"660","MM-0120","Copper",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"661","MM-0125","Tin",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"662","MM-0130","Sodium Hydroxide",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"663","MM-0135","Bronze Addition Agent",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"664","MM-0140","Flux Particles","Magnaglo 14A (for MPI)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"665","MM-0145","Acetone",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"666","MM-0150","Nickel","Aluminaire Metco 405","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"667","MM-0155","Welding Rod","0.0629 ","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"668","MM-0160","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"669","MM-0165","Salts","Brunacia (Ste Impar)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"670","MM-0170","Silicone Compound","TECSIL-AC452","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"671","MM-0175","Desiccant","AIR-8060","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"672","MM-0180","Desiccant","MIL-D-3464","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"673","MM-0185","Aluminium Foil",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"674","MM-0190","Aluminium Wire","SF Metco","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"675","MM-0195","Cellophane Shavings","Leroyer","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"676","MM-0200","Diamond Finished Wheel"," Borazon Rough Wheel","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"677","MM-0205","Rinsing Agent","Neutrox 700 (S.P.C.A.)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"678","MM-0210","Greaseproof Paper","Air 8140 Category 1122","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"679","MM-0215","Greaseproof Paper","MIL-B-121B Grade A, Class 1,Type2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"680","MM-0220","Lapping Paper","Lapping Filem L12 30","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"681","MM-0225","Kraft Paper","NFQ12007","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"682","MM-0230","Grinding Paste","EMB77431 No. 2 (code 6103-59)        ","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"683","MM-0235","Fiberglass Brush",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"684","MM-0240","Pumice Power","Pumice powder 000","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"685","MM-0245","Helashrink","HMT100 Tape Wide 2/10 Thick 25","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"686","MM-0250","Gas Leak Detector Fluid","Sherlock Type GC","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"687","MM-0255","Gas Leak Detector Fluid","MIL-L-25567","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"688","MM-0260","Chlorothene Solvent",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"689","MM-0265","D1 Solvent","Pyrolac 1591","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"690","MM-0270","Solder Rod","Low Melting Point SN60QQS-571E","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"691","MM-0275","Solder Rod","Self Fluxing Tin Solder","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"692","MM-0280","Solder",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"693","MM-0285","Solder Rod","No.157 with flux No. 157A (Castolin) or SN96, QQ-571E ","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"694","MM-0290","Solder Rod","Tinea MI300","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"695","MM-0295","Greaseproof Cloth","AIR 8140 Category 22","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"696","MM-0300","Greaseproof Cloth","MIL-B-121C","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"697","MM-0305","Heat Sealable Cloth","AIR 8140 Category 1121","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"698","MM-0310","Heat Sealable Cloth","MIL-B-131 Class1","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"699","MM-0315","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"700","MM-0320","Zygloo","ZL22 (Ets Dufour)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"701","MM-0325","Ethyl Acetate","TT-E-751","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"702","MM-0330","Black Heat Shrink Tubing","Raychem self adhesive dual wall polyolefin TAT-125. (preferred)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"703","MM-0335","Black Heat Shrink Tubing","Raychem non-adhesive RNF-100 with S1006 bonding epoxy ","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"704","MM-0339","Insulation Sleeving","SAE AS23053","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"705","MM-0339A","Insulation Sleeving","M23053/5-104-0","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"706","MM-0340","Black Heat Shrink Tubing"," Kynar per AMS-DTL-23053/8C","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"707","MM-0345","Lockwire","NASM20995C47(0.047 in Diameter)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"708","MM-0350","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"709","MM-0355","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"710","MM-0360","Shuttle Case","Type ATA 300 CATEGORY 1","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"711","MM-0365","Container","ATA 300 CATEGORY 2 All-purpose padding","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"712","MM-0370","Lapping paper","Lapping Film L12  30","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"713","MM-0375","Zinc Powder","61GZ200TV","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"714","MM-0380","Chlorinated solvent",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"715","MM-0385","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"716","MM-0390","Methanol","AIR 3651/A (O-M-232/G GRADE A)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"717","MM-0395","Aluminium putty","Devcon F","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"718","MM-0400","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"719","MM-0405","Protection packaging","ESD protection packagings for electronic boards","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"720","MM-0410","Lint-free cloth",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"721","MM-0415","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"722","MM-0420","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"723","MM-0425","Desiccant","DE0015","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"724","MM-0430","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"725","MM-0435","Protective bag","Antistatic protective bag","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"726","MM-0440","Protective cover","Snap-on-protective cover","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"727","MM-0445","Desiccant bag","Actigel T150","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"728","MM-0450","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"729","MM-0455","Insulated wire","KU01-24 Red","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"730","MM-0460","Insulated wire","KU01-24 White","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"731","MM-0465","Solder Rod","Supertin, full wire O.D. 1.5 mm (0.06in), 60 % Sn, 40 % Pb, melting point 132 ","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"732","MM-0470","ESD protection caps","For ARINC 600 connectors Shell A, B and C (8660 - 1406)(8660 - 1407)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"733","MM-0475","Solvent","Chlorothene","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"734","MM-0480","Solvent","Methylene chloride","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"735","MM-0485","Release agent","Rocol MRS","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"736","MM-0490","Sodium dichromate",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"737","MM-0495","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"738","MM-0500","Lockwire","AS44725","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"739","MM-0505",,"BS219 Grade M (Soft solder)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"740","MM-0510","Lockwire","AS44725-2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"741","MM-0515","Lockwire","P700621","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"742","MM-0520","Green PVC sheet","BS1763","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"743","MM-0525","Wax paper","DEF STAN 81-93","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"744","MM-0530","Desiccant","MIL-D-3464","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"745","MM-0535","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"746","MM-0540","Lockwire","A44725-2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"747","MM-0545","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"748","MM-0550","Wetting product","SINNOZON DOB97","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"749","MM-0555","Wetting product","NACCONOL NR","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"750","MM-0560","Product","PARCOMAT PARKER","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"751","MM-0565","Electrolyte","DALIC 408/4 or SIFCO LHE","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"752","MM-0570","Petroleum Base","AMS 2641","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"753","MM-0575","Dry Powder","AMS 3044","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"754","MM-0580","Oil Vehicle","AMS 3045","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"755","MM-0585","Additive","JAR3N","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"756","MM-0590","Insulating tape","SCOTCHRAP","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"757","MM-0595","Label","SCOTCHCAL","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"758","MM-0600","Insulating tape","Transparent polyester-based insulating tape No. 5","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"759","MM-0605","Ceramic shot","CERAMIC MICROSHOT Z425-ZIRSCHOT","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"760","MM-0610","Water-insoluble liquid","Toluene","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"761","MM-0615","Wax paper","DEF STAN 81-03","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"762","MM-0620","Silicone Compound","Electrical Insulating DEF STAN 68-69","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"763","MM-0625","Corrugated paper","Single-faced corrugated paper DEF 1253","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"764","MM-0630","Grease Resistant","Mouldable Waxed Grease Resistant DEF1237","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"765","MM-0635","Instapak Foam",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"766","MM-0640","Plastisol",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"767","MM-0645","Organic powder colorant","Red SICO D 3855","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"768","MM-0650","Organic powder colorant","SICO Fast Red 3855","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"769","MM-0655","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"770","MM-0660","Fire resistant","Solvent 3A","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"771","MM-0665","Zinc Powder","Technical Grade, (99% Pure)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"772","MM-0670","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"773","MM-0675","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"774","MM-0680","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"775","MM-0685","Nitrogen gas","Nitrogen, Technical, Gaseous per A-A-59503, Type I, Grade B, Class 2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"776","MM-0690","Safety Cable","AS3510-0218K","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"777","MM-0695","Plating solution","Selectron LHE SPS 5070","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"778","AS-001","Adhesive/Sealant","Loctlte No. 271 and Primer, Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"779","AS-005","Adhesive/Sealant","Loctite No. 290, Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"780","AS-010","Mastinox D40, Chromated Compound","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"781","AS-015","Sealant","Humiseal type 1B15 (red) Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"782","AS'020","Zinc Powder, Technical Grade. {99% Pure)","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"783","AS-025",,"Refer to SM-050","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"784","AS-030","Adhesive/Sealant","Loctite No. 609, Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"785","AS-035","Resin","Araldite AW106 Resin (use with Hardener AS-040)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"786","AS-040","Hardener","Hardener HV-953 (use with Resin AS-035)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"787","AS-045","Silicon Sealant","Dow Corning 732 RTV","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"788","AS-050","Thread Locking Compound","Loctite No. 222, Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"789","AS-055","Adhesive/Sealant","Loctite No. RC/601 and Locquic Primer, Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"790","AS-060","Thread Locking Compound","Loctite No. 242 , Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"791","AS-065","Adhesive","Adhesive EC1022","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"792","AS-070","Adhesive","Adhesive, SK1125-KIT-1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"793","AS-075","Sealing Compound","Micro-crystalline wax (JAN-P-115), Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"794","AS-080","Resin","Araldite HY951 {use with Hardener AS-085)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"795","AS-085","Hardener","Hardener AV21 {use with Resin AS-080)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"796","AS-090","Cement","Boscolite 9252 (ONFROY-AURAtX-DEYMARIE)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"797","AS-095","Cement","EC2216","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"798","AS-100","Cement","F246+ Catalyser #1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"799","AS-105","Cement","Minnesota 847/1236","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"800","AS-110","Cement","Redux 403","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"801","AS-115","Cement","Redux 64","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"802","AS-120","Cement","Rhodorsi! CAF4 {Rhodia Groupe Aventis)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"803","AS-125","Cement","Scotch-Grip 2141","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"804","AS-130","Cement","Scotch-Wetd 2216B/A","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"805","AS-135","Adhesive","S1006","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"806","AS-140","Cement","Sicaflex","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"807","AS-145","Cement","Vibratite VF3 {O.C.E.T.A.)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"808","AS-150","Cement","WM250 {Hellerman)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"809","AS-155","Sealing Product","Metco Seal AP (Metoo France)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"810","AS-160","Thinner","Thinner for Sealing (Metco France)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"811","AS-165","Cement","Loctite 243","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"812","AS-170","Cement","Loctite 259","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"813","AS-175","Cement","Loctite 270 or Blocpress 638","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"814","AS-180","Cement","Loctite 274 (Use with Activator AS-185)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"815","AS-185","Activator","Locquic N or Locquic T (Use with Cement AS-180)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"816","AS-190","Cement","Loctite 307 (Use with Activator AS-195)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"817","As-195","Activator","Locquic T (Use with Cement AS-190)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"818","AS-200","Cement","Loctite 675 {Use with Activator AS-205)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"819","AS-205","Activator","Locquic N or Locquic T (Use with Cement AS-200)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"820","AS-210","Cement","Loctite 932","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"821","AS-215","Cement","Loctite IS415","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"822","AS-220","Cement","Loctite Multlbond Glue - Adhesive 330 (Use with Activator AS-225)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"823","AS-225","Activator","Loctite Activator 738 (Use with Cement AS-220)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"824","AS-230","Rubber Sealant","PR1221A or MlL-S-7502 Class A","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"825","AS-235","Rubber Sealant","PR1436GA2 or MIL-S-8802 Class A2","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"826","AS-240","Rubber Sealant","PR1436GB2 or MIL-S-8802 Class 82","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"827","AS-245","Rubber Seaiant","PR1764B2 (Le Joint Francais)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"828","AS-250","Liquid Rubber Sealant (Aluminium Colour)","PR1826A2 ALU LO (Le Joint Francais)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"829","AS-255","Thick Rubber Sealant (Aluminium Colour)","PR1826B2 ALU LO (Le Joint Francais)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"830","AS-260","Sealant","Rhodorsil CAF730 (Rhodia Division Chimie)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"831","AS-265","Sealant","Silastic RTV732 (Rhodia Division Chimie) or MIL-A-25457","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"832","AS-270","Cement","S1125","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"833","AS-275","Resin","Permafil 3255","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"834","AS-280","Catalyst","Permafii 3332","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"835","AS-285","Primer","Locquic Primer T7471","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"836","AS-290","Adhesive","Loctite Prism 454","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"837","AS-295","Adhesive","Loctite Hysol 9321","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"838","AS-300","Sealant","Dow Corning 730 RTV","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"839","AS-305","Sealant","GE RTV 102","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"840","AS-310","Sealant","DC 730 (Dow Corning)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"841","AS-315","Adhesive","Scotch-Weld 1751B/A","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"842","AS-320","Adhesive","Araidlte Resin 2011A with Harrdener 2011B","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"843","AS-325","Adhesive","ASTM D5363, Anaerobic Single-Component Adhesives (AN) (Supersedes MIL-R-46082B)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"844","CP-001","Chemical Conversion Coating","MIL-C-5541 Class 1A, (Alodine No. 1200)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"845","CP-005","Corrosion Preventive Compound","MIL~PRF-16173. Grade 4","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"846","CP-006","Corrosion Preventive Compound","MIL-PRF-16173, Grade 1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"847","CP-007","Plastic Coating Compound","Rust Veto 30 or MIL-PRF-16173 Grade 1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"848","CP-010","Daiic Solution No. 2023","AMS2451/4","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"849","CP-015","Sealing And Coating Compound, Corrosion iniiibitive","MtL-PRF-81733","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"850","CP-020","Corrosion Preventive Compound","Dinitrol AV30","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"851","CP-025","Corrosion Preventive Compound","Molykote DX (Dow Corning)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"852","CP-030","Dow Corning GT-1000-1 (Gel Tek)","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"853","CP-031","Corrosion Remover","Deoxidine 624 (C.F.P.j.)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"854","CP-035","Anti Corrosion Product","AIR 8136 (Protex G6) (S.P.C.A.) or MIL-C-11796 Class 3","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"855","CP-040","Corrosion Remover","Jenolite RRN1 (Ets Liberon) or MIL-P-16232 Type M, Classes 1,2,3","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"856","CP-045","Protective Product","Rocket WD40 (Laboratoire AGIR) or AGIR 66 (Laboratoire AGIR) or MIL-C-81309D","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"857","CP-050","Protective Product","Cadmium Solution 408-4 (Laboratoire Dalic) or Cadmium Solution LHE","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"858","CP-055","Corrosion Remover","Spacoxyd (MIL-T-10758 Type 3) (S.P.CA)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"859","CP-060","Waxy Product","Protex CS39 (S.P.C.A.) or Dinitrol AVI 00 (Bonnot)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"860","CP-065","Waxy Product","Protex GM3 (S.P.CA) or Dinitrol AV5B (Bonnot)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"861","CP-070","Protective Coating","Protex WR (S.P.CA)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"862","CP-075","Corrosion Preventive Liquid. Lubricating","VV-L-800","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"863","CP-080","Corrosion Preventive Compound","SAE AMS 3077","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"864","CP-085","Corrosion Preventive Compound","Molykote 111 (Dow Corning)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"865","CP-090","Corrosion Preventive Compound","COR-BAN 27L (Zip-Chem Products)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"866","CP-095","Corrosion Preventive Compound","Ardrox AV 100D (Chemetal!)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"867","CP-100","Corrosion Preventive Compound","Dinitroi AV40","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"868","CP-105","Corrosion Preventive Compound","Molykote 321R (Dow Corning)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"869","CP-110","Corrosion Preventive Compound","PS-709-2 (JC-5A)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"870","FL-001","Fluid, Hydraulic","MIL-PRF-5606, AeroShell 41","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
